"comp","post_bugs","size","complexity","prior_changes","change_churn","prior_bugs","total","minor","major","ownership","entropy","review_rate","review_churn_rate","voters","minor_voters","major_voters","voter_ownership","self_reviews","too_quick","little_discussion","median_revspeed","mean_revspeed","median_discussion","mean_discussion","minor_wrote_no_major_revd","minor_wrote_no_owner_revd","median_voterscore","mean_voterscore","actors","minor_actors","major_actors","actor_ownership","owner_more_author","median_maxexp","mean_maxexp","median_minexp","mean_minexp","subsystem"
"qtbase.src/gui/doc/snippets/qtextobject",0,4,0,2,58,1,2,0,2,0.5,1,1,1,5,0,5,1,0,2,0,3.53228007822196,3.53228007822196,0.0039708257730437,0.0039708257730437,0,0,0,0,9,0,9,1,0,1,1,0.666666666666667,0.764957264957265,"qtbase"
"qtbase.src/gui/doc/snippets/scribe-overview",0,20,0.1000000045,1,73,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,16.9991803950496,16.9991803950496,0.000286861732644865,0.000286861732644865,0,0,0,0,9,0,9,1,0,1,1,0.833333333333333,0.833333333333333,"qtbase"
"qtbase.src/gui/doc/snippets/separations",0,407,0.105651105870847,3,985,0,3,0,3,0.333333333333333,1,1,1,7,0,7,1,1,3,0,1.56005926553074,1.45375972690971,0.000194024058983314,0.000225802581693728,0,0,0,0,12,0,12,1,0,1,1,0.814102564102564,0.821518535228213,"qtbase"
"qtbase.src/gui/doc/snippets/textblock-formats",0,54,0.0370370388203018,1,118,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,16.9991803950496,16.9991803950496,0.000286861732644865,0.000286861732644865,0,0,0,0,9,0,9,1,0,1,1,0.833333333333333,0.833333333333333,"qtbase"
"qtbase.src/gui/doc/snippets/textblock-fragments",0,158,0.139240506873898,3,458,0,3,0,3,0.333333333333333,1,1,1,6,0,6,1,0,3,0,1.56005926553074,6.19558759332907,0.000194024058983314,0.000162009800402546,0,0,0,0,11,0,11,1,0,1,1,0.814102564102564,0.823717948717949,"qtbase"
"qtbase.src/gui/doc/snippets/textdocument-blocks",0,141,0.127659575086766,1,418,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,16.9991803950496,16.9991803950496,0.000286861732644865,0.000286861732644865,0,0,0,0,9,0,9,1,0,1,1,0.833333333333333,0.833333333333333,"qtbase"
"qtbase.src/gui/doc/snippets/textdocument-charformats",0,37,0.0540540566106647,1,92,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,16.9991803950496,16.9991803950496,0.000286861732644865,0.000286861732644865,0,0,0,0,9,0,9,1,0,1,1,0.833333333333333,0.833333333333333,"qtbase"
"qtbase.src/gui/doc/snippets/textdocument-css",0,12,0.0833333409722222,2,71,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.793791192468814,0.793791192468814,9.95838342813862e-05,9.95838342813862e-05,0,0,0,0,8,0,8,1,0,1,1,0.666666666666667,0.764957264957265,"qtbase"
"qtbase.src/gui/doc/snippets/textdocument-cursors",0,28,0.178571431505102,1,79,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,16.9991803950496,16.9991803950496,0.000286861732644865,0.000286861732644865,0,0,0,0,9,0,9,1,0,1,1,0.833333333333333,0.833333333333333,"qtbase"
"qtbase.src/gui/doc/snippets/textdocument-find",0,36,0.111111113580247,1,91,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,16.9991803950496,16.9991803950496,0.000286861732644865,0.000286861732644865,0,0,0,0,9,0,9,1,0,1,1,0.833333333333333,0.833333333333333,"qtbase"
"qtbase.src/gui/doc/snippets/textdocument-frames",0,162,0.104938272157446,1,460,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,16.9991803950496,16.9991803950496,0.000286861732644865,0.000286861732644865,0,0,0,0,9,0,9,1,0,1,1,0.833333333333333,0.833333333333333,"qtbase"
"qtbase.src/gui/doc/snippets/textdocument-imagedrop",0,15,0.0666666728888888,1,108,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,16.9991803950496,16.9991803950496,0.000286861732644865,0.000286861732644865,0,0,0,0,9,0,9,1,0,1,1,0.833333333333333,0.833333333333333,"qtbase"
"qtbase.src/gui/doc/snippets/textdocument-imageformat",0,40,0.150000002125,1,98,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,16.9991803950496,16.9991803950496,0.000286861732644865,0.000286861732644865,0,0,0,0,9,0,9,1,0,1,1,0.833333333333333,0.833333333333333,"qtbase"
"qtbase.src/gui/doc/snippets/textdocument-images",0,21,0.0952380995464852,1,72,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,16.9991803950496,16.9991803950496,0.000286861732644865,0.000286861732644865,0,0,0,0,9,0,9,1,0,1,1,0.833333333333333,0.833333333333333,"qtbase"
"qtbase.src/gui/doc/snippets/textdocument-listitems",0,135,0.118518519171468,1,324,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,16.9991803950496,16.9991803950496,0.000286861732644865,0.000286861732644865,0,0,0,0,9,0,9,1,0,1,1,0.833333333333333,0.833333333333333,"qtbase"
"qtbase.src/gui/doc/snippets/textdocument-listitemstyles",0,49,0.0612244917117867,2,237,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.793791192468814,0.793791192468814,9.95838342813862e-05,9.95838342813862e-05,0,0,0,0,8,0,8,1,0,1,1,0.666666666666667,0.764957264957265,"qtbase"
"qtbase.src/gui/doc/snippets/textdocument-lists",0,114,0.11403508849646,2,204,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.793791192468814,0.793791192468814,9.95838342813862e-05,9.95838342813862e-05,0,0,0,0,8,0,8,1,0,1,1,0.666666666666667,0.764957264957265,"qtbase"
"qtbase.src/gui/doc/snippets/textdocument-printing",0,88,0.136363637345041,1,248,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,16.9991803950496,16.9991803950496,0.000286861732644865,0.000286861732644865,0,0,0,0,9,0,9,1,0,1,1,0.833333333333333,0.833333333333333,"qtbase"
"qtbase.src/gui/doc/snippets/textdocument-resources",0,26,0.0769230804733728,2,95,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.793791192468814,0.793791192468814,9.95838342813862e-05,9.95838342813862e-05,0,0,0,0,8,0,8,1,0,1,1,0.666666666666667,0.764957264957265,"qtbase"
"qtbase.src/gui/doc/snippets/textdocument-selections",0,158,0.113924051193719,1,334,0,1,0,1,1,1,1,1,3,0,3,1,0,1,0,16.9991803950496,16.9991803950496,0.000286861732644865,0.000286861732644865,0,0,0,0,9,0,9,1,0,1,1,0.833333333333333,0.833333333333333,"qtbase"
"qtbase.src/gui/doc/snippets/textdocument-tables",0,226,0.154867257011121,3,552,0,3,0,3,0.333333333333333,1,1,1,6,0,6,1,0,3,0,1.56005926553074,6.19558759332907,0.000194024058983314,0.000162009800402546,0,0,0,0,14,0,14,1,0,1,1,0.875,0.833974358974359,"qtbase"
"qtbase.src/gui/doc/snippets/textdocument-texttable",0,30,0.0333333365555555,2,96,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.793791192468814,0.793791192468814,9.95838342813862e-05,9.95838342813862e-05,0,0,0,0,11,0,11,1,0,1,1,0.770833333333333,0.792467948717949,"qtbase"
"qtbase.src/gui/doc/snippets/transform",0,71,0.0563380294981155,2,152,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.793791192468814,0.793791192468814,9.95838342813862e-05,9.95838342813862e-05,0,0,0,0,8,0,8,1,0,1,1,0.666666666666667,0.764957264957265,"qtbase"
"qtbase.src/gui/image",17,15850,0.207823343853578,108,12053,12,47,41,6,0.0740740740740741,0.952570456655776,1,1,53,42,11,1,13,18,8,225.444481481481,1347.41613240982,0.0224747474747475,0.0875011773273061,66,84,0.0185185185185185,0.0323771483902203,99,83,16,0.989795918367347,0,0.991939379302017,0.984748962067859,0.989795918367347,0.957457767374357,"qtbase"
"qtbase.src/gui/itemmodels",1,1900,0.228947368461634,7,3997,0,4,0,4,0.571428571428571,0.964393140254325,1,1,8,0,8,1,2,3,0,236.9375,638.77080323124,0.0121951219512195,0.0332421158474561,0,0,0,0,18,0,18,1,0,1,1,0.987394957983193,0.917330834872852,"qtbase"
"qtbase.src/gui/kernel",47,15038,0.18679345658208,435,42125,45,95,92,3,0.0919540229885057,0.926068746118306,1,1,112,101,11,1,51,68,20,193.749358651911,Inf,0.0281746031746032,Inf,292,433,0.0298850574712644,0.0423660157872871,170,156,14,0.985969387755102,0,0.988636363636364,0.982614823345449,0.985969387755102,0.965040149917922,"qtbase"
"qtbase.src/gui/math3d",1,3442,0.156304474167452,15,1931,2,10,0,10,0.2,0.991095865375147,1,1,16,0,16,1,2,7,2,26.7222222222222,287.445198441214,0.00357142857142857,0.0345505034331337,1,2,0.0666666666666667,0.0784313725490196,32,17,15,1,0,1,1,0.986607142857143,0.903349793950424,"qtbase"
"qtbase.src/gui/opengl",33,81664,0.186826508621685,74,19637,13,38,34,4,0.0945945945945946,0.972674586639132,1,1,42,32,10,1,5,19,2,99.7013367729831,1821.97790359264,0.0381818181818182,0.146797946319055,22,57,0.0810810810810811,0.0611861861861862,80,66,14,0.988023952095808,0,0.988023952095808,0.984626032330632,0.988023952095808,0.957521999983424,"qtbase"
"qtbase.src/gui/painting",20,43560,0.170752984391252,158,23271,19,54,51,3,0.107594936708861,0.953860144033594,1,1,56,46,10,1,17,32,8,136.68,4601.45224864842,0.0217391304347826,0.114163134314991,198,202,0.0253164556962025,0.0317883315884648,112,98,14,0.981707317073171,0,0.981707317073171,0.974692350076695,0.981707317073171,0.94856771125889,"qtbase"
"qtbase.src/gui/text",35,39438,0.220244434303919,215,18614,26,61,58,3,0.186046511627907,0.948934458607305,1,1,75,64,11,0.995652173913044,23,41,17,227.984126984127,2639.70514267147,0.03125,0.119139029759686,156,213,0.0186046511627907,0.0467348837209302,120,108,12,0.961538461538462,0,0.967477525118985,0.956324775776435,0.961538461538462,0.926470978676126,"qtbase"
"qtbase.src/gui/util",0,594,0.185185185322359,30,1005,4,20,13,7,0.1,0.974096204937653,1,1,26,15,11,1,9,10,6,147.14005952381,2311.53249841374,0.0130067567567568,0.0842407848653197,6,13,0.0333333333333333,0.0418803418803419,46,31,15,1,0,1,1,0.985969387755102,0.94160272111383,"qtbase"
"qtbase.src/network/access",6,12415,0.200241643180022,147,12195,14,49,46,3,0.26530612244898,0.966029049586195,1,1,62,52,10,1,11,23,13,266.320767195767,1577.85121576147,0.0425724637681159,0.12071724836348,104,122,0.0340136054421769,0.0446365738413592,104,91,13,0.986607142857143,0,0.986607142857143,0.987428004657052,0.986607142857143,0.960617786460918,"qtbase"
"qtbase.src/network/bearer",0,1223,0.182338511922949,34,1231,3,20,13,7,0.176470588235294,0.969467670252646,1,1,37,23,14,1,4,10,2,163.017621015348,533.051231715151,0.0363756613756614,0.0769598729449103,11,17,0,0.0251076040172166,56,36,20,0.979166666666667,0,1,0.97667515509725,0.979166666666667,0.911402679501712,"qtbase"
"qtbase.src/network/doc/snippets/code",3,266,0.052631579303522,4,1638,0,3,0,3,0.5,0.995216336855587,1,1,6,0,6,1,0,2,0,12.1340730466944,10.592445635614,0.000693481276005548,0.00640571446803451,0,0,0,0,13,0,13,1,0,1,1,0.96969696969697,0.87338370352389,"qtbase"
"qtbase.src/network/doc/snippets/network",0,15,0.133333339111111,2,81,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,6.08079808305064,6.08079808305064,0.000349312442792503,0.000349312442792503,0,0,0,0,11,0,11,1,0,1,1,0.770833333333333,0.794507575757576,"qtbase"
"qtbase.src/network/kernel",1,5852,0.198735475064957,96,5890,5,45,43,2,0.177083333333333,0.959833147421907,1,1,46,35,11,1,13,15,2,430.6,2014.27252247561,0.037037037037037,0.112352741399361,96,98,0.03125,0.0233024691358025,88,71,17,1,0,1,1,1,0.970994887549933,"qtbase"
"qtbase.src/network/socket",7,9249,0.220240025957182,87,3625,10,34,30,4,0.149425287356322,0.963504333787048,1,1,49,34,15,1,15,16,3,212.333333333333,1339.17648743263,0.027027027027027,0.109003091854035,71,81,0.0344827586206897,0.0335985853227233,78,59,19,1,0,1,1,1,0.971230514953591,"qtbase"
"qtbase.src/network/ssl",10,4591,0.270747113934421,82,2846,8,33,28,5,0.158536585365854,0.982240455035398,1,1,47,36,11,1,10,12,3,443.60138192704,2790.96041146735,0.0527777777777778,0.172458770169916,33,66,0.0365853658536585,0.0622497269748817,83,70,13,0.987951807228916,0,0.987951807228916,0.985655076058097,0.987951807228916,0.962350719660002,"qtbase"
"qtbase.src/opengl",12,9131,0.188588325493499,66,3055,10,28,24,4,0.166666666666667,0.962946797001656,1,1,42,32,10,1,10,14,7,94.4155797101449,1328.23356567593,0.0625,0.159647529868374,31,47,0.0303030303030303,0.0613712886440159,75,62,13,1,0,1,1,0.989795918367347,0.965572396935973,"qtbase"
"qtbase.src/opengl/doc/snippets/code",0,145,0.0620689661640904,2,489,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,2.16580482893421,2.16580482893421,0.00120449488171281,0.00120449488171281,0,0,0,0,8,0,8,1,0,1,1,0.666666666666667,0.767676767676768,"qtbase"
"qtbase.src/opengl/gl2paintengineex",3,3544,0.163092550813682,20,1705,3,16,13,3,0.15,0.946965872425449,1,1,21,11,10,1,2,7,1,48.7177825184668,698.346156541676,0.00903880070546737,0.101776465806142,29,29,0.05,0.0371794871794872,45,31,14,1,0,1,1,0.981707317073171,0.931926581743513,"qtbase"
"qtbase.src/openglextensions",0,20544,0.129137461063429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,1,0,1,1,1,0.990384615384615,"qtbase"
"qtbase.src/platformsupport/cfsocketnotifier",0,179,0.195530726706407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,1,1,0.995633187772926,0.995633187772926,"qtbase"
"qtbase.src/platformsupport/cglconvenience",0,3,0,4,56,0,2,0,2,0.75,1,1,1,4,0,4,1,1,4,1,1.54234773710715,2.92416740804921,0.000148900055161307,0.000113614717854306,2,2,0,0,15,0,15,1,0,1,1,0.666666666666667,0.780158296943231,"qtbase"
"qtbase.src/platformsupport/devicediscovery",0,257,0.245136187064149,6,743,0,4,0,4,0.333333333333333,0.978544929456413,1,1,9,0,9,1,1,4,0,17.1237709232436,58.4266923792017,0.00684701133961176,0.0907220750883891,0,0,0,0,15,0,15,1,0,1,1,1,0.884353741496599,"qtbase"
"qtbase.src/platformsupport/eglconvenience",2,567,0.185185185328891,14,489,1,7,0,7,0.285714285714286,0.987568026869269,1,1,18,0,18,1,3,8,1,13.5312662312843,226.203326505101,0.0115003304692664,0.0356187330632424,0,2,0.0357142857142857,0.0779220779220779,32,17,15,1,0,1,1,0.986607142857143,0.929979776829348,"qtbase"
"qtbase.src/platformsupport/eventdispatchers",0,136,0.132352941814446,14,550,3,11,0,11,0.214285714285714,0.950058114378882,1,1,11,0,11,1,3,7,1,17.7766005192878,459.762720347462,0.0100160256410256,0.0828933229235706,6,7,0,0.0238095238095238,29,15,14,1,0,1,1,0.957427536231884,0.898142260190969,"qtbase"
"qtbase.src/platformsupport/fbconvenience",6,463,0.183585313351277,14,1965,2,5,0,5,0.714285714285714,0.988182861703501,1,1,13,0,13,1,12,11,9,1.60267857142857,118.000186972667,0.0204166666666667,0.0449416786409401,0,0,0,0.0510204081632653,24,11,13,1,0,1,1,1,0.963860544217687,"qtbase"
"qtbase.src/platformsupport/fontdatabases/basic",3,329,0.188449848270988,12,259,2,9,0,9,0.25,1,1,1,18,0,18,1,3,6,1,81.2599030193329,1265.22059900455,0.00685483870967742,0.0934401938951913,1,2,0,0.0307017543859649,30,15,15,1,0,1,1,0.961538461538462,0.906456621328714,"qtbase"
"qtbase.src/platformsupport/fontdatabases/fontconfig",7,694,0.154178674473461,21,599,1,11,7,4,0.285714285714286,0.990768657407923,1,1,21,12,9,1,6,9,1,33.9,346.756477034879,0.0158730158730159,0.0912242587060342,7,9,0.0952380952380952,0.0812324929971989,39,26,13,1,0,1,1,0.961538461538462,0.939791373716513,"qtbase"
"qtbase.src/platformsupport/fontdatabases/genericunix",0,1,0,4,56,0,2,0,2,0.75,1,1,1,4,0,4,1,1,4,1,1.54234773710715,2.92416740804921,0.000148900055161307,0.000113614717854306,3,3,0,0,14,0,14,1,0,1,1,0.666666666666667,0.792022792022792,"qtbase"
"qtbase.src/platformsupport/fontdatabases/mac",1,77,0.0909090920897285,16,147,1,11,0,11,0.1875,0.986068974412874,1,1,15,0,15,1,1,5,1,386.897817460317,2056.2017736511,0.0206563706563707,0.167036555147402,0,0,0,0.0230263157894737,33,15,18,0.967741935483871,0,1,0.967662738362602,0.961538461538462,0.892859286914958,"qtbase"
"qtbase.src/platformsupport/glxconvenience",0,187,0.219251337315908,9,212,1,5,0,5,0.333333333333333,0.984334171196676,1,1,8,0,8,1,3,4,1,37.1388888888889,1590.58528272039,0.00709219858156028,0.0882244541560743,0,0,0,0.0493827160493827,14,0,14,1,0,1,1,0.988585866898079,0.857009342104388,"qtbase"
"qtbase.src/platformsupport/input/evdevkeyboard",0,1228,0.0903908795528998,8,1947,0,7,0,7,0.25,0.952407216096224,1,1,18,0,18,1,0,2,0,523.777434104357,584.932620137403,0.0111607142857143,0.0371801925211599,0,0,0,0.0625,28,0,28,1,0,1,1,0.933333333333333,0.908038649384803,"qtbase"
"qtbase.src/platformsupport/input/evdevmouse",0,284,0.271126760820026,11,837,0,8,0,8,0.181818181818182,0.937240110939945,1,1,21,0,21,1,0,2,0,591.818181818182,788.378694876264,0.0151515151515152,0.0569391299143789,0,0,0.0909090909090909,0.0991735537190083,28,0,28,1,0,1,1,0.952380952380952,0.926430919507843,"qtbase"
"qtbase.src/platformsupport/input/evdevtablet",0,262,0.202290076640347,7,520,0,6,0,6,0.285714285714286,0.979392506190548,1,1,11,0,11,1,2,1,1,52.3067010309278,232.239171868809,0.0104166666666667,0.0114071724929745,0,0,0,0.0612244897959184,18,0,18,1,0,1,1,0.916666666666667,0.882416396979504,"qtbase"
"qtbase.src/platformsupport/input/evdevtouch",2,412,0.225728155527736,11,818,0,8,0,8,0.272727272727273,0.98965049203113,1,1,17,0,17,1,2,3,1,61.1485714285714,789.355811089777,0.0119047619047619,0.040148043954014,0,0,0.0909090909090909,0.0909090909090909,29,0,29,1,0,1,1,1,0.941796238168236,"qtbase"
"qtbase.src/platformsupport/jniconvenience",0,2793,0.169709989288589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,1,1,1,1,1,"qtbase"
"qtbase.src/platformsupport/linuxaccessibility",6,2836,0.205218617799534,31,5527,5,8,4,4,0.516129032258065,0.91094313658401,1,1,20,10,10,1,2,3,2,4280.11614229025,13258.1604302275,0.125,0.195120163057633,1,4,0.032258064516129,0.0510752688172043,33,18,15,1,0,1,1,1,0.983528269565018,"qtbase"
"qtbase.src/platformsupport/services/genericunix",0,94,0.287234043311453,7,377,0,6,0,6,0.285714285714286,0.950432287137844,1,1,13,0,13,1,3,2,0,56.6335345152773,157.533628720391,0.0020746887966805,0.0331357186800779,0,0,0,0.0612244897959184,21,0,21,1,0,1,1,0.9375,0.894385531990574,"qtbase"
"qtbase.src/platformsupport/themes/genericunix",0,426,0.211267605818951,14,787,1,10,0,10,0.357142857142857,0.972253943236921,1,1,20,0,20,1,2,2,0,62.5396031746032,1428.05460801652,0.0136006289308176,0.0301728732573477,0,0,0,0.116071428571429,35,18,17,1,0,1,1,0.985969387755102,0.957859954168145,"qtbase"
"qtbase.src/plugins/accessible/widgets",7,3880,0.240979381462861,58,5538,5,17,12,5,0.241379310344828,0.960378239781867,1,1,22,15,7,1,13,12,1,255.616020343293,6543.52275057546,0.0133333333333333,0.0770299144889102,9,11,0.206896551724138,0.154149620105202,39,32,7,1,0,1,1,0.994082840236686,0.975142844272456,"qtbase"
"qtbase.src/plugins/bearer",0,438,0.205479452236192,6,241,0,4,0,4,0.5,0.984034171859281,1,1,5,0,5,1,4,4,1,5.75702275134448,35.9857070816602,0.000150473654657755,0.00399463127465065,0,0,0,0,14,0,14,1,0,1,1,0.666666666666667,0.770833333333333,"qtbase"
"qtbase.src/plugins/bearer/blackberry",0,303,0.188118812149136,5,806,0,5,0,5,0.2,0.966737113620939,1,1,10,0,10,1,0,1,0,81.6993795826283,891.16475106421,0.00163132137030995,0.0443546850082372,0,0,0,0.04,13,0,13,1,0,1,1,0.980749411071849,0.917194248135061,"qtbase"
"qtbase.src/plugins/bearer/connman",0,2281,0.167470407752413,12,910,0,10,0,10,0.25,0.985116751909673,1,1,16,0,16,1,3,4,1,40.6198076923077,195.556751385687,0.00506993006993007,0.013416079846336,1,1,0,0.0333333333333333,30,17,13,0.956521739130435,0,0.996478873239437,0.964638968023643,0.916666666666667,0.835451458649788,"qtbase"
"qtbase.src/plugins/bearer/corewlan",0,88,0.0568181828899793,6,122,0,4,0,4,0.5,1,1,1,5,0,6,1,2,4,1,5.75702275134448,194.906992948429,0.000150473654657755,0.00669261945550874,0,0,0,0.0714285714285714,10,0,10,0.875,0,1,0.947690217391304,0.666666666666667,0.662590579710145,"qtbase"
"qtbase.src/plugins/bearer/generic",0,209,0.196172249188434,9,225,0,7,0,7,0.333333333333333,0.981688889249627,1,1,10,0,11,1,2,4,2,200.225694444444,411.46390841488,0.00734394124847001,0.0437878407858257,0,0,0.111111111111111,0.0648148148148148,17,0,17,0.923076923076923,0,1,0.950057885258554,0.875,0.762777634851213,"qtbase"
"qtbase.src/plugins/bearer/nativewifi",0,727,0.122420907961153,8,266,0,6,0,6,0.375,0.983497394978188,1,1,7,0,8,1,2,5,1,8.81543980500212,1530.32979828275,0.00950971983990852,0.0237694645916316,0,0,0,0.0375,13,0,13,0.909090909090909,0,1,0.937163133309378,0.666666666666667,0.729817942268535,"qtbase"
"qtbase.src/plugins/bearer/networkmanager",0,1828,0.136761488012212,9,458,0,6,0,6,0.333333333333333,0.985468764343193,1,1,11,0,12,1,3,4,1,35.5416666666667,257.986797860913,0.00757575757575758,0.0160247447087762,0,0,0,0.0333333333333333,21,0,21,0.916666666666667,0,1,0.961210195958359,0.770833333333333,0.74381038647343,"qtbase"
"qtbase.src/plugins/bearer/nla",0,431,0.185614849376887,6,176,0,4,0,4,0.5,1,1,1,5,0,6,1,1,4,1,5.75702275134448,194.906992948429,0.000150473654657755,0.00669261945550874,0,0,0,0.0714285714285714,10,0,10,0.875,0,1,0.947690217391304,0.666666666666667,0.662590579710145,"qtbase"
"qtbase.src/plugins/generic/evdevkeyboard",0,21,0.190476194331066,18,3985,0,9,0,9,0.333333333333333,1,1,1,14,0,14,1,0,3,1,27.8247636554622,4019.35593626203,0.0216450216450216,0.114821653388724,0,0,0.111111111111111,0.152777777777778,19,4,15,0.952380952380952,0,1,0.972789115646258,0.952380952380952,0.888888888888889,"qtbase"
"qtbase.src/plugins/generic/evdevmouse",0,21,0.190476194331066,18,2163,0,9,0,9,0.333333333333333,1,1,1,14,0,14,1,0,2,1,26.7209558823529,551.001463445939,0.00588235294117647,0.0465834712019949,0,0,0.166666666666667,0.160818713450292,20,6,14,1,0,1,1,0.952380952380952,0.921428571428571,"qtbase"
"qtbase.src/plugins/generic/evdevtablet",0,25,0.2000000032,3,129,0,3,0,3,0.333333333333333,1,1,1,7,0,7,1,0,1,0,26.7209558823529,26.3517266775626,0.00206185567010309,0.00264978407361967,0,0,0,0.111111111111111,11,0,11,1,0,1,1,0.80952380952381,0.821428571428571,"qtbase"
"qtbase.src/plugins/generic/evdevtouch",0,20,0.200000004,18,1499,0,9,0,9,0.277777777777778,1,1,1,14,0,14,1,0,2,1,26.7209558823529,306.18340222145,0.00588235294117647,0.0129100018142398,0,0,0.166666666666667,0.149122807017544,19,5,14,1,0,1,1,0.952380952380952,0.923809523809524,"qtbase"
"qtbase.src/plugins/generic/meego",0,104,0.18269230847818,13,664,1,9,0,9,0.153846153846154,0.965420712067593,1,1,17,0,17,1,2,4,2,26.96875,388.912527260875,0.0104166666666667,0.0909365210530364,0,0,0,0.0650887573964497,23,0,23,1,0,1,1,0.916666666666667,0.881953172275753,"qtbase"
"qtbase.src/plugins/generic/tslib",0,108,0.175925926688957,10,194,0,7,0,7,0.3,0.96128926937469,1,1,11,0,11,1,2,4,1,26.7209558823529,350.274640587226,0.00588235294117647,0.00761962836693746,0,0,0,0.05,19,0,19,1,0,1,1,0.916666666666667,0.825396825396825,"qtbase"
"qtbase.src/plugins/imageformats/gif",0,33,0.181818184297521,7,192,0,4,0,4,0.428571428571429,0.977479588889663,1,1,7,0,7,1,3,4,1,8.58445103857567,188.465030994424,0.000151515151515152,0.0063247535183852,0,0,0,0.0408163265306122,11,0,11,1,0,1,1,0.666666666666667,0.787845331615335,"qtbase"
"qtbase.src/plugins/imageformats/ico",0,709,0.201692524795248,7,304,0,4,0,4,0.428571428571429,0.982927369545071,1,1,8,0,8,1,2,5,1,8.58445103857567,180.269775827825,0.000151515151515152,0.00487627271128581,1,1,0,0.0357142857142857,18,0,18,1,0,1,1,0.875,0.830612972478961,"qtbase"
"qtbase.src/plugins/imageformats/jpeg",0,34,0.235294119896194,6,187,0,3,0,3,0.5,1,1,1,5,0,5,1,2,4,1,5.75702275134448,207.435331682474,0.000150473654657755,0.00467300997564114,0,0,0,0.0555555555555556,8,0,8,1,0,1,1,0.666666666666667,0.76044703595724,"qtbase"
"qtbase.src/plugins/platforminputcontexts/compose",0,203,0.192118226998957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,1,1,1,0.985969387755102,0.98727762732659,"qtbase"
"qtbase.src/plugins/platforminputcontexts/compose/generator",3,297,0.205387205654752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,1,0,1,1,1,0.994911050930636,"qtbase"
"qtbase.src/plugins/platforminputcontexts/ibus",0,609,0.178981937737441,13,356,1,8,0,8,0.230769230769231,1,1,1,13,0,13,1,4,8,2,12.9848854037451,613.499903892439,0.00943396226415094,0.0528630250898323,0,2,0.0769230769230769,0.0695970695970696,26,13,13,0.958333333333333,0,1,0.980902777777778,0.958333333333333,0.858334860703812,"qtbase"
